sponsorName,sponsorCode,startTime,endTime,domain,clientId,episodeId,episodeType,createdAt,airDate
ZBiotics,GGE,2975.0,3066.0,zbiotics.com,girlsgottaeat,07UbGfUYobI,youtube,2025-07-26T18:12:06.820556,20250714
Pash,,5369.0,5465.0,getpash.com,girlsgottaeat,07UbGfUYobI,youtube,2025-07-26T18:12:06.820558,20250714
Article,,144.0,150.0,article.com,girlsgottaeat,96GiPN7M35Q,youtube,2025-07-26T18:12:19.801645,20250710
Skims,,150.0,154.0,skims.com,girlsgottaeat,96GiPN7M35Q,youtube,2025-07-26T18:12:19.801667,20250710
BetterHelp,,154.0,158.0,betterhelp.com,girlsgottaeat,96GiPN7M35Q,youtube,2025-07-26T18:12:19.801670,20250710
Liquid IV,GGE,158.0,166.0,liquidiv.com,girlsgottaeat,96GiPN7M35Q,youtube,2025-07-26T18:12:19.801673,20250710
Helix,,166.0,171.0,helixsleep.com,girlsgottaeat,96GiPN7M35Q,youtube,2025-07-26T18:12:19.801676,20250710
Wix,,175.0,180.0,wix.com,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733878,20250630
Bilt,,180.0,184.0,joinbilt.com/GGE,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733907,20250630
Quince,,184.0,191.0,quince.com/GGE,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733913,20250630
Simply Pop,,191.0,197.0,cokeurl.com/simplyPOP,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733917,20250630
Nutrafol,GGE10,197.0,204.0,nutrafol.com,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733922,20250630
Hungryroot,GGE,204.0,214.0,hungryroot.com/gge,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733926,20250630
Quince,,1489.0,1564.0,quince.com,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733930,20250630
Built,,1578.0,1645.0,joinbuilt.com,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733934,20250630
Hungryroot,GGE,2952.0,3052.0,hungryroot.com,girlsgottaeat,K2Qi-PWyA-4,youtube,2025-07-26T18:12:34.733940,20250630
Shopify,,311.0,316.0,shopify.com/GGE,girlsgottaeat,SZQeKlxI_0Q,youtube,2025-07-26T18:12:43.893278,20250626
iRestore,GG,319.0,324.0,irestore.com,girlsgottaeat,SZQeKlxI_0Q,youtube,2025-07-26T18:12:43.893302,20250626
Olive Ave,GGE,328.0,330.0,oliveavejewelry.com,girlsgottaeat,SZQeKlxI_0Q,youtube,2025-07-26T18:12:43.893305,20250626
Shopify,GGE,2022.0,2026.0,shopify.com,girlsgottaeat,SZQeKlxI_0Q,youtube,2025-07-26T18:12:43.893309,20250626
,,0.0,0.0,nosponsors,glamorouslygrounded,esGVrUm3h28,youtube,2025-07-26T18:12:48.428657,20250701
,,0.0,0.0,nosponsors,glamorouslygrounded,H-NbE_SLfLI,youtube,2025-07-26T18:12:51.389244,20250701
Aura Ring,,730.0,746.0,ouraring.com,goop,M5HBB294A_c,youtube,2025-07-26T18:12:56.335158,20250722
Ollipop,,756.0,760.0,drinkolipop.com,goop,M5HBB294A_c,youtube,2025-07-26T18:12:56.335188,20250722
Goop,,1396.0,1414.0,goop.com,goop,mSu8GXcyHTc,youtube,2025-07-26T18:13:04.235255,20250716
Beautycounter,,1547.0,1721.0,beautycounter.com,goop,mSu8GXcyHTc,youtube,2025-07-26T18:13:04.235273,20250716
Goop,,1259.0,1265.0,goop.com,goop,Gfta5REfBMM,youtube,2025-07-26T18:13:06.760372,20250624
,,0.0,0.0,nosponsors,goop,Tri-SloNm3M,youtube,2025-07-26T18:13:11.749630,20250701
Skims,,2415.0,2468.0,skims.com,goop,8CKNaB0H5_I,youtube,2025-07-26T18:13:17.893187,20250513
NFL,,2639.0,2735.0,nfl.com,goop,8CKNaB0H5_I,youtube,2025-07-26T18:13:17.893210,20250513
Fanatics,,2754.0,2785.0,fanatics.com,goop,8CKNaB0H5_I,youtube,2025-07-26T18:13:17.893213,20250513
Mini First Aid,,75.0,138.0,minifirstaid.co.uk,happymumhappybaby,2-ncv1GnI_I,youtube,2025-07-26T18:13:23.490741,20250722
,,0.0,0.0,nosponsors,happymumhappybaby,pDKB6fM65_E,youtube,2025-07-26T18:13:30.764498,20250715
,,0.0,0.0,nosponsors,happymumhappybaby,ExFp0IusZeI,youtube,2025-07-26T18:13:37.181952,20250708
,,0.0,0.0,nosponsors,happymumhappybaby,D_hkGBJQM7c,youtube,2025-07-26T18:13:42.014881,20250701
Clear,,1520.0,1541.0,klira.skin,happymumhappybaby,mcgr3_UqUrY,youtube,2025-07-26T18:13:50.695075,20250624
La Roche-Posay,,1911.0,1923.0,laroche-posay.us,happymumhappybaby,mcgr3_UqUrY,youtube,2025-07-26T18:13:50.695091,20250624
CeraVe,,1934.0,1949.0,cerave.com,happymumhappybaby,mcgr3_UqUrY,youtube,2025-07-26T18:13:50.695093,20250624
Uriage,,1952.0,1956.0,uriage.com,happymumhappybaby,mcgr3_UqUrY,youtube,2025-07-26T18:13:50.695094,20250624
Aveeno,,1959.0,1973.0,aveeno.com,happymumhappybaby,mcgr3_UqUrY,youtube,2025-07-26T18:13:50.695096,20250624
,,0.0,0.0,nosponsors,hellalatin,9T9nq_WQByM,youtube,2025-07-26T18:13:58.441876,20250716
Stardust,,1985.0,2026.0,stardust.app,hellalatin,Yo-DqzeCIgg,youtube,2025-07-26T18:14:08.685868,20250725
,,0.0,0.0,nosponsors,hellalatin,DE9KCDh7DFw,youtube,2025-07-26T18:14:13.348580,20250605
,,0.0,0.0,nosponsors,hellalatin,m4K99UECOXQ,youtube,2025-07-26T18:14:18.135487,20250426
,,0.0,0.0,nosponsors,hellalatin,fp1JDYzpGk4,youtube,2025-07-26T18:14:22.565310,20250311
Heights,HP20,452.0,506.0,heights.com,highperformance,12V31820E1A,youtube,2025-07-26T18:14:30.333161,20250721
Tide,HP50,2552.0,2588.0,highpfrmc.com/tide50,highperformance,12V31820E1A,youtube,2025-07-26T18:14:30.333182,20250721
Heights,HP20,490.0,544.0,highpfrmc.com/heights20,highperformance,nJ8t5_4PEss,youtube,2025-07-26T18:14:41.747866,20250714
Tide,HP50,2516.0,2553.0,highpfrmc.com/tide50,highperformance,nJ8t5_4PEss,youtube,2025-07-26T18:14:41.747890,20250714
AG1,,548.0,593.0,drinkag1.com,highperformance,dyRlhORLG6s,youtube,2025-07-26T18:14:49.900296,20250630
Cost Plus Drugs,,2908.0,2977.0,costplusdrugs.com,highperformance,dyRlhORLG6s,youtube,2025-07-26T18:14:49.900318,20250630
Heights,hp,843.0,897.0,heights.com,highperformance,R_h6QCJ9JnM,youtube,2025-07-26T18:14:58.767536,20250707
Heights,HP20,621.0,657.0,highpfrmc.com/heights20,highperformance,ciniiSv5lX4,youtube,2025-07-26T18:15:07.594464,20250623
Mint Mobile,,2.0,59.0,mintmobile.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896792,20250630
Factor,htds50,63.0,137.0,factormeals.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896819,20250630
ExpressVPN,htds,881.0,941.0,expressvpn.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896826,20250630
Thumbtac,,943.0,963.0,thumbtack.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896831,20250630
Carvana,,972.0,993.0,carvana.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896836,20250630
Dermalogica,,1793.0,1821.0,dermalogica.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896840,20250630
Exl Learning,audio,1871.0,1876.0,exclearning.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896845,20250630
Symbiotica,,1913.0,1933.0,symbiotica.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896849,20250630
Homes.com,,3064.0,3092.0,homes.com,historythatdoesntsuck,N8PMZY_mpF4,youtube,2025-07-26T18:15:20.896853,20250630
Factor,htds50,11.0,72.0,factormeals.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815527,20250714
Angel Studios,,121.0,149.0,angel.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815557,20250714
K12,htds,2116.0,2189.0,k12.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815563,20250714
Homes.com,,2192.0,2221.0,homes.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815567,20250714
Dermalogica,smooth,2221.0,2254.0,dermalogica.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815571,20250714
Blue Host,,3262.0,3290.0,bluehost.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815576,20250714
Thumbtac,,3290.0,3313.0,thumbtack.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815580,20250714
DSW,,3313.0,3346.0,dsw.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815584,20250714
Granger,,4370.0,4396.0,granger.com,historythatdoesntsuck,7-HUlSXkGYU,youtube,2025-07-26T18:15:32.815589,20250714
Built,,1.0,80.0,joinbuilt.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981770,20250616
Mint Mobile,,82.0,141.0,mintmobile.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981795,20250616
ExpressVPN,,1505.0,1560.0,expressvpn.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981798,20250616
Factor,htds50,1563.0,1638.0,factormeals.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981800,20250616
Terra Origin,meghan,1640.0,1671.0,terraorigin.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981802,20250616
Carvana,,2682.0,2709.0,carvana.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981804,20250616
Dermalogica,smooth,2712.0,2741.0,dermalogica.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981805,20250616
Bluehost,,2743.0,2769.0,bluehost.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981807,20250616
Homes.com,,4128.0,4156.0,homes.com,historythatdoesntsuck,B-SB5asG4oE,youtube,2025-07-26T18:15:42.981809,20250616
Built,,1.0,79.0,joinbuilt.com,historythatdoesntsuck,vtZo_H1yuvg,youtube,2025-07-26T18:15:52.983509,20250602
Mint Mobile,,81.0,141.0,mintmobile.com,historythatdoesntsuck,vtZo_H1yuvg,youtube,2025-07-26T18:15:52.983540,20250602
Factor,htds50,1691.0,1767.0,factormeals.com,historythatdoesntsuck,vtZo_H1yuvg,youtube,2025-07-26T18:15:52.983545,20250602
Clara,,1815.0,1828.0,clara.com,historythatdoesntsuck,vtZo_H1yuvg,youtube,2025-07-26T18:15:52.983550,20250602
Homes.com,,2556.0,2586.0,homes.com,historythatdoesntsuck,vtZo_H1yuvg,youtube,2025-07-26T18:15:52.983555,20250602
Exl,audio,2599.0,2647.0,exclarning.com,historythatdoesntsuck,vtZo_H1yuvg,youtube,2025-07-26T18:15:52.983560,20250602
Fridays,joinFridays,2650.0,2706.0,joinfrs.com,historythatdoesntsuck,vtZo_H1yuvg,youtube,2025-07-26T18:15:52.983565,20250602
Built,,2.0,80.0,joinbuilt.com,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022079,20250519
Mint Mobile,,84.0,147.0,mintmobile.com/htds,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022101,20250519
Harry's,,1905.0,1946.0,harrys.com/htdsspod,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022107,20250519
Kinsta,,1950.0,2014.0,kinsta.com/history,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022111,20250519
Factor,htds50,2022.0,2087.0,factormeals.com/htds50,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022116,20250519
ODU,,3031.0,3074.0,odo.com,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022120,20250519
Fridays,join Fridays,3080.0,3125.0,joinfridays.com,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022125,20250519
Carvana,,3140.0,3165.0,carvana.com,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022129,20250519
Homes.com,,4254.0,4282.0,homes.com,historythatdoesntsuck,sTOQMifIXQE,youtube,2025-07-26T18:16:07.022133,20250519
,,0.0,0.0,nosponsors,holdincourt,8j0RocTdn1U,youtube,2025-07-26T18:16:14.322739,20250702
Legacy Builder Community,,59.0,75.0,iambigcourt.com,holdincourt,bkkDYcMbxmU,youtube,2025-07-26T18:16:22.859086,20250622
Legacy Builder University,,52.0,73.0,iambigcourt.com,holdincourt,5RFt3c7ijSg,youtube,2025-07-26T18:16:32.566773,20250611
Legacy Builders University,,50.0,73.0,iambigcourt.com,holdincourt,zpJ7R5t39gA,youtube,2025-07-26T18:16:37.273219,20250603
Legacybuilder,,61.0,75.0,iambigcourt.com,holdincourt,JuVymYJBRb0,youtube,2025-07-26T18:16:46.264058,20250527
,,0.0,0.0,nosponsors,hollywoodraw,oUtpvqm2LaA,youtube,2025-07-26T18:16:49.741527,20250723
,,0.0,0.0,nosponsors,hollywoodraw,EAzrHtWAqbE,youtube,2025-07-26T18:16:53.100731,20250725
U by Kotex,,1129.0,1203.0,ubykotex.com,hollywoodraw,r9Le-Q7PV8U,youtube,2025-07-26T18:16:58.004269,20250718
,,0.0,0.0,nosponsors,hollywoodraw,Lov5HWxQm2c,youtube,2025-07-26T18:17:02.601779,20250716
,,0.0,0.0,nosponsors,hollywoodraw,LLVRjE9firg,youtube,2025-07-26T18:17:06.028058,20250711
,,0.0,0.0,nosponsors,howibuiltthis,aIua_1pt6A0,youtube,2025-07-26T18:17:09.573190,20241231
,,0.0,0.0,nosponsors,howibuiltthis,0Sr6bP1JtP4,youtube,2025-07-26T18:17:15.389329,20241224
,,0.0,0.0,nosponsors,howibuiltthis,iFFGA6uqjNU,youtube,2025-07-26T18:17:20.433179,20241217
,,0.0,0.0,nosponsors,howibuiltthis,-K-cgx58J-8,youtube,2025-07-26T18:17:26.880112,20241213
,,0.0,0.0,nosponsors,howibuiltthis,I3qX4pNqoaM,youtube,2025-07-26T18:17:33.446722,20241203
,,0.0,0.0,nosponsors,howtofailwithelizabethday,zHJ6P7EvT30,youtube,2025-07-26T18:17:37.514310,20250716
,,0.0,0.0,nosponsors,howtofailwithelizabethday,nWs20n1BAy8,youtube,2025-07-26T18:17:41.883939,20250723
,,0.0,0.0,nosponsors,howtofailwithelizabethday,BK2nXI9Cn0Y,youtube,2025-07-26T18:17:45.815711,20250702
Dove Self-Esteem Project,,25.0,43.0,dove.com,howtofailwithelizabethday,ZpflT6PI4ns,youtube,2025-07-26T18:17:52.069215,20250707
Dove,,2000.0,2328.0,dove.com/y2k,howtofailwithelizabethday,ZpflT6PI4ns,youtube,2025-07-26T18:17:52.069233,20250707
Dove,,3118.0,3146.0,dove.com/wy2k,howtofailwithelizabethday,ZpflT6PI4ns,youtube,2025-07-26T18:17:52.069236,20250707
Arla Lactofree,,24.0,28.0,arlalactofree.com,howtofailwithelizabethday,SzU9nzxSjnc,youtube,2025-07-26T18:17:57.796500,20250625
,,0.0,0.0,nosponsors,hubermanlab,OvHbhzArbfE,youtube,2025-07-26T18:18:01.825890,20250724
David Protein,,439.0,513.0,davidprotein.com/huberman,hubermanlab,gyE6Z4GLEeM,youtube,2025-07-26T18:18:21.756057,20250721
Eight Sleep,,515.0,598.0,eightsleep.com/huberman,hubermanlab,gyE6Z4GLEeM,youtube,2025-07-26T18:18:21.756075,20250721
Eight Sleep,,602.0,605.0,eightsleep.com,hubermanlab,gyE6Z4GLEeM,youtube,2025-07-26T18:18:21.756078,20250721
AG1,,2867.0,2957.0,drinkag1.com,hubermanlab,gyE6Z4GLEeM,youtube,2025-07-26T18:18:21.756081,20250721
ROKA,,2964.0,3064.0,roka.com,hubermanlab,gyE6Z4GLEeM,youtube,2025-07-26T18:18:21.756084,20250721
Function,huberman,4818.0,4921.0,functionhealth.com,hubermanlab,gyE6Z4GLEeM,youtube,2025-07-26T18:18:21.756086,20250721
,,0.0,0.0,nosponsors,hubermanlab,mJv1_esiJ8g,youtube,2025-07-26T18:18:24.907180,20250717
Helix Sleep,,686.0,752.0,helixsleep.com/huberman,hubermanlab,ewnvjnuFTOY,youtube,2025-07-26T18:18:41.738937,20250714
BetterHelp,,755.0,831.0,betterhelp.com/huberman,hubermanlab,ewnvjnuFTOY,youtube,2025-07-26T18:18:41.738961,20250714
AG1,,3167.0,3257.0,drinkag1.com,hubermanlab,ewnvjnuFTOY,youtube,2025-07-26T18:18:41.738965,20250714
Our Place,hubman,3264.0,3358.0,fromourplace.com,hubermanlab,ewnvjnuFTOY,youtube,2025-07-26T18:18:41.738967,20250714
Element,huberman,5084.0,5174.0,drinklmnt.com,hubermanlab,ewnvjnuFTOY,youtube,2025-07-26T18:18:41.738970,20250714
,,0.0,0.0,nosponsors,hubermanlab,WxtxzRdJFTI,youtube,2025-07-26T18:18:44.419169,20250710
Expensify,,1666.0,1671.0,expensify.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054079,20250725
Geico,,1666.0,1671.0,geico.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054101,20250725
Shark Ninja,,1666.0,1671.0,sharkninja.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054104,20250725
MSC Cruises,,1666.0,1671.0,msccruises.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054107,20250725
EA Sports,,1666.0,1671.0,easports.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054109,20250725
IWC,,1683.0,1687.0,iwc.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054112,20250725
Tommy Hilfiger,,1693.0,1695.0,tommy.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054114,20250725
Mercedes AMG,,1695.0,1698.0,mercedes-amg.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054117,20250725
Peak,,1718.0,1721.0,peakauto.com,icantsleep,BmlFJZQ6sh4,youtube,2025-07-26T18:18:53.054119,20250725
,,0.0,0.0,nosponsors,icantsleep,ZnMzBsEsRvc,youtube,2025-07-26T18:18:55.989323,20250723
,,0.0,0.0,nosponsors,icantsleep,eV8LB4tCNSc,youtube,2025-07-26T18:18:59.645484,20250721
,,0.0,0.0,nosponsors,icantsleep,PBnjBP3W4do,youtube,2025-07-26T18:19:02.401599,20250718
,,0.0,0.0,nosponsors,icantsleep,8RRpdwltQIA,youtube,2025-07-26T18:19:06.008418,20250716
Allio Capital,TOM,1140.0,1200.0,allio.capital,impacttheory,OgB6Y-15k6c,youtube,2025-07-26T18:19:12.662558,20250724
Context AI,,2119.0,2186.0,context.ai,impacttheory,OgB6Y-15k6c,youtube,2025-07-26T18:19:12.662575,20250724
SKIMS,,1266.0,1328.0,skims.com,impacttheory,M4lBqcevBCg,youtube,2025-07-26T18:19:21.129116,20250722
Cash App,impact,2773.0,2839.0,https://capl.onelink.me/vFut/v6nymgjl,impacttheory,M4lBqcevBCg,youtube,2025-07-26T18:19:21.129135,20250722
,,0.0,0.0,nosponsors,impacttheory,IBXrpyflEWw,youtube,2025-07-26T18:19:25.487842,20250721
Butcher Box,impact,1241.0,1306.0,butcherbox.com/impact,impacttheory,7mMemTnmg9Q,youtube,2025-07-26T18:19:35.027833,20250717
Alio Capital,TOM,2197.0,2262.0,https://alliofinance.com,impacttheory,7mMemTnmg9Q,youtube,2025-07-26T18:19:35.027849,20250717
iRestore,impact,1092.0,1157.0,irestore.com,impacttheory,_y5nfZs8_Yg,youtube,2025-07-26T18:19:50.107504,20250715
Shopify,,2591.0,2646.0,shopify.com/impact,impacttheory,_y5nfZs8_Yg,youtube,2025-07-26T18:19:50.107532,20250715
,,0.0,0.0,nosponsors,jordanharbingershow,cGIIkME7duE,youtube,2025-07-26T18:19:56.031270,20250721
Nike,,2052.0,2340.0,nike.com,jordanharbingershow,GGARrnPAijQ,youtube,2025-07-26T18:20:04.418258,20250723
HVMN,,3195.0,3280.0,ketone.com,jordanharbingershow,GGARrnPAijQ,youtube,2025-07-26T18:20:04.418281,20250723
Design.com,,3282.0,3341.0,design.com,jordanharbingershow,GGARrnPAijQ,youtube,2025-07-26T18:20:04.418286,20250723
HVMN,,2510.0,2595.0,ketone.com,jordanharbingershow,QOfuCzzT08o,youtube,2025-07-26T18:20:12.642135,20250718
Design.com,,2596.0,2660.0,design.com,jordanharbingershow,QOfuCzzT08o,youtube,2025-07-26T18:20:12.642163,20250718
Aura Ring,,3288.0,3299.0,ouraring.com,jordanharbingershow,fmWBprL0S7w,youtube,2025-07-26T18:20:26.381022,20250716
,,0.0,0.0,nosponsors,jordanharbingershow,mDmjo3N2mc8,youtube,2025-07-26T18:20:30.558842,20250714
Airbnb,,40.0,56.0,airbnb.com,keke,TYGAFg9hhVU,youtube,2025-07-26T18:20:38.747392,20250722
Domino's,Kiki,810.0,920.0,dominos.com,keke,TYGAFg9hhVU,youtube,2025-07-26T18:20:38.747478,20250722
Audible,,1953.0,2009.0,audible.com,keke,TYGAFg9hhVU,youtube,2025-07-26T18:20:38.747486,20250722
Airbnb,,174.0,192.0,airbnb.com,keke,AKcztbvI5Ig,youtube,2025-07-26T18:20:46.533163,20250715
Domino's,Kiki,1266.0,1378.0,dominos.com,keke,AKcztbvI5Ig,youtube,2025-07-26T18:20:46.533184,20250715
Audible,,2538.0,2599.0,audible.com,keke,AKcztbvI5Ig,youtube,2025-07-26T18:20:46.533186,20250715
Airbnb,,124.0,140.0,airbnb.com,keke,3zmA9LO2v90,youtube,2025-07-26T18:20:53.690696,20250708
Domino's,Kiki,747.0,859.0,dominos.com,keke,3zmA9LO2v90,youtube,2025-07-26T18:20:53.690718,20250708
Audible,,1924.0,1982.0,audible.com,keke,3zmA9LO2v90,youtube,2025-07-26T18:20:53.690722,20250708
,,0.0,0.0,nosponsors,keke,VxcZVTFHQKA,youtube,2025-07-26T18:20:57.645723,20250701
Airbnb,,127.0,142.0,airbnb.com,keke,3QVPzOvbIQ4,youtube,2025-07-26T18:21:04.916090,20250624
Saks,,1097.0,1179.0,amazon.com/saks,keke,3QVPzOvbIQ4,youtube,2025-07-26T18:21:04.916112,20250624
Chipotle,,1469.0,1504.0,chipotle.com,keke,3QVPzOvbIQ4,youtube,2025-07-26T18:21:04.916115,20250624
LinkedIn,,1528.0,1557.0,linkedin.com,keke,3QVPzOvbIQ4,youtube,2025-07-26T18:21:04.916118,20250624
Domino's,Kiki,2052.0,2172.0,dominos.com,keke,3QVPzOvbIQ4,youtube,2025-07-26T18:21:04.916121,20250624
,,0.0,0.0,nosponsors,lasculturistas,XLId-fqyZUE,youtube,2025-07-26T18:21:13.315427,20220620
Paramount Plus,,656.0,809.0,paramountplus.com,lasculturistas,VuFPmzs6SYM,youtube,2025-07-26T18:21:25.603860,20220620
National Highway Traffic Safety Administration,,78.0,86.0,nhtsa.gov,lasculturistas,aOo3TEDLGJ0,youtube,2025-07-26T18:21:34.477362,20220620
Spreaker,,1108.0,1140.0,spreaker.com,lasculturistas,OlsEVSuvBaM,youtube,2025-07-26T18:21:44.287062,20220620
iHeartRadio,,1192.0,1201.0,iheart.com,lasculturistas,OlsEVSuvBaM,youtube,2025-07-26T18:21:44.287109,20220620
NHTSA and the Ad Council,,1227.0,1229.0,nhtsa.gov,lasculturistas,OlsEVSuvBaM,youtube,2025-07-26T18:21:44.287128,20220620
,,0.0,0.0,nosponsors,lasculturistas,PHtHXRaj3yA,youtube,2025-07-26T18:21:52.004955,20220620
,,0.0,0.0,nosponsors,lex,-HzgcbRXUK8,youtube,2025-07-26T18:22:04.287626,20250723
Shopify,,4556.0,4969.0,shopify.com,lex,vagyIcmIGOQ,youtube,2025-07-26T18:22:37.765322,20250712
,,0.0,0.0,nosponsors,lex,gtmJi8LbAts,youtube,2025-07-26T18:23:00.868238,20250626
Lex Fridman Sponsors,,37.0,45.0,lexfridman.com/sponsors,lex,HUkBz-cdB-k,youtube,2025-07-26T18:23:23.284981,20250614
,,0.0,0.0,nosponsors,lex,9V6tWC4CdFQ,youtube,2025-07-26T18:23:35.251350,20250605
,,0.0,0.0,nosponsors,lifewithedwardandavalon,R1bMtQJhsoQ,youtube,2025-07-26T18:23:37.137135,20240508
,,0.0,0.0,nosponsors,lifewithedwardandavalon,BL615LXGHNQ,youtube,2025-07-26T18:23:39.746282,20240508
,,0.0,0.0,nosponsors,lifewithedwardandavalon,y4pOl0_H0q0,youtube,2025-07-26T18:23:41.522699,20240405
,,0.0,0.0,nosponsors,lifewithedwardandavalon,7hW7PQfcDZk,youtube,2025-07-26T18:23:43.560553,20220822
,,0.0,0.0,nosponsors,listeningtoamerica,SX1lmmq_JyM,youtube,2025-07-26T18:23:48.471208,20250722
,,0.0,0.0,nosponsors,listeningtoamerica,5RxXN_psFRc,youtube,2025-07-26T18:23:53.537769,20250715
,,0.0,0.0,nosponsors,listeningtoamerica,HRDh4Bmpvfs,youtube,2025-07-26T18:23:58.078892,20250708
Boulder Outdoor Survival School,,48.0,106.0,boss-inc.com,listeningtoamerica,y9qo_jX4fyM,youtube,2025-07-26T18:24:03.749596,20250701
,,0.0,0.0,nosponsors,listeningtoamerica,M8et7bn84GM,youtube,2025-07-26T18:24:10.687048,20250624
,,0.0,0.0,nosponsors,loveislandthemorningafter,NMQFd-06N88,youtube,2025-07-26T18:24:17.105237,20240826
,,0.0,0.0,nosponsors,loveislandthemorningafter,3Go11wqMnTY,youtube,2025-07-26T18:24:24.901742,20240819
,,0.0,0.0,nosponsors,loveislandthemorningafter,SsspoHeWjBI,youtube,2025-07-26T18:24:29.986258,20240812
,,0.0,0.0,nosponsors,loveislandthemorningafter,WsapSgv0R7w,youtube,2025-07-26T18:24:35.672050,20240805
,,0.0,0.0,nosponsors,loveislandthemorningafter,HNjkDmb5UUM,youtube,2025-07-26T18:24:41.809464,20240729
Big Picture Trading,,1231.0,1268.0,bigpicturetrading.com,macrovoices,OaQskeOomcA,youtube,2025-07-26T18:24:44.689212,20250724
Big Picture Trading,,4757.0,4769.0,bigpicturtrading.com,macrovoices,JNj6GlCsdRA,youtube,2025-07-26T18:24:52.753654,20250724
Big Picture Trading,,4848.0,4860.0,bigpicturetrading.com,macrovoices,JNj6GlCsdRA,youtube,2025-07-26T18:24:52.753682,20250724
Big Picture Trading,,4759.0,4962.0,bigpicturetrading.com,macrovoices,4FTzDPITxkM,youtube,2025-07-26T18:25:00.958030,20250724
Big Picture Trading,,1163.0,1304.0,bigpicturetrading.com,macrovoices,PSGvEdhCHpY,youtube,2025-07-26T18:25:05.226959,20250717
